state,key,svn,english,translation
CURRENT,tiddlets_objective_dronebay,2448,Install at least one Drone Bay,安裝至少一個無人機艙
CURRENT,tiddlets_objective_drone,2448,Purchase at least one Logistics Drone,購買至少一架後勤無人機
CURRENT,tiddlets_objective_recovertiddlets,2448,Recover the Tiddlets [*X/*Y],奪回 Tiddlets [*X/*Y]
CURRENT,tiddlets_objective_delivertiddlets,2448,Deliver the Tiddlets to the Institute for Interstellar Lifeforms,將 Tiddlets 送到星際生命形式研究所
CURRENT,tiddlets_part1_sendingshuttle,2448,You managed to bring them back? Amazing! I'll be here in a second.,你成功地把它們帶回來了？太神奇了我馬上就來
CURRENT,tiddlets_part1_delivered1,2448,This is the greatest day of my life!,這是我一生中最美好的一天！
CURRENT,tiddlets_part1_delivered2,2448,To be the first to discover and study an entirely new life form. One native to deep space! Think of all we can learn from these little creatures!,成爲第一個發現並研究全新生命形式的人。一種原產於深空的生命形式！想想我們能從這些小生物身上學到什麼吧！
CURRENT,tiddlets_part1_delivered3,2448,"I mean, you'll get some credit for finding them, of course. But I've waited my whole life for a moment like this.",我是說，你能找到他們，當然會有一些功勞但我一生都在等待這樣的時刻
CURRENT,tiddlets_part1_setup3,2448,"Now we know where to look, we may be able to find more of them in deep space.",現在我們知道該去哪裏找了，也許我們能在深空找到更多它們。
CURRENT,tiddlets_part1_setup4,2448,"The asteroid where you found them has a large iron and aluminium core, with some unusual crystalline structures on the outside.",你發現它們的那顆小行星有一個巨大的鐵鋁核心，外部有一些不尋常的晶體結構。
CURRENT,tiddlets_part1_setup5,2448,There are similar asteroids within this sector that have been recorded and scanned.  Nobody would bother trying to mine such worthless rocks. They might not have looked too closely.,這個區域內還有類似的小行星，它們都已被記錄和掃描。  沒有人會費心去開採這些毫無價值的石頭。他們可能沒有仔細觀察。
CURRENT,tiddlets_part1_setup6,2448,I think it's worth searching there for more of these creatures.,我認爲值得在那裏尋找更多這種生物。
CURRENT,tiddlets_objective_investigate,2448,Investigate asteroid S*X,調查小行星S*X
CURRENT,tiddlets_objective_tiddletscount,2448,*X Tiddlets on board,*X 船上的提德萊特
CURRENT,tiddlets_objective_deadcount,2448,*X Dead tiddlets on board,*X 船上的死亡提德萊特
CURRENT,tiddlets_part1_reproduction1,2448,"Oh god, the tiddlets!!!",天啊，提德萊特！！！
CURRENT,tiddlets_part1_reproduction2,2448,"Oh my goodness, I hope they're ok! What's happening??",天啊，希望他們沒事！發生什麼事了？
CURRENT,tiddlets_part1_reproduction4,2448,Oh this is just such incredible news. But what was the condition? Maybe these ones were already fertile and pregnant? Did you see any mating behaviours? I need to do more analysis.,哦，這真是個令人難以置信的消息。但情況如何呢？也許它們已經有生育能力並懷孕了？你有沒有看到任何交配行爲？我需要做更多的分析。
CURRENT,tiddlets_part1_reproduction5,2448,Keep looking Captain. Bring them all back to us when you're done.,繼續找 船長完成後把它們都帶回來給我們
CURRENT,tiddlets_part1_death1,2448,No! Nooooo! Captain what happened? What did you do??,不！隊長，發生什麼事了？你做了什麼？
CURRENT,tiddlets_part1_death3,2448,"It looks like they died of shock during the hyperspace jump.  Oh goodness, this is such horrible news.  Did any of them survive?",看來他們是在超空間跳躍過程中休克而死。  天啊，這真是個可怕的消息  他們有人活下來了嗎？
CURRENT,tiddlets_part1_death4,2448,"We'll have to be so careful from now on, Captain. I suggest a maximum hyperspace jump range of *X light years while you have these creatures on board. We can't let any more of them perish this way.",從現在起我們必須小心謹慎，艦長。我建議超空間跳躍的最大範圍是*X 光年 當你帶着這些生物的時候我們不能讓更多的生物這樣喪命。
CURRENT,tiddlets_part1_delivered5,2448,"I've been analysing the onboard sensor data while you've been travelling around.  They don't exhibit any sort of physical mating behaviour, but there is a detectable energy exchange going on, and always between groups of three.",在你們四處旅行的時候，我一直在分析機載傳感器的數據。它們沒有任何交配行爲，但有可探測到的能量交換，而且總是三個一組。
CURRENT,tiddlets_part1_delivered6,2448,"They must be reproducing through some form of telepathy, and only in triplets, and only in hyperspace!  No wonder they're such a rare creature.",它們一定是通過某種心靈感應繁殖的 而且只有三胞胎，還只能在超空間繁殖  難怪它們是如此稀有的生物
CURRENT,tiddlets_part1_delivered8,2448,"You'll be getting a call from Dr Swanson very soon.  He funds my lab and all of my research.  I've talked him into directing some of our research grant to you, as a fair reward.",你很快就會接到斯旺森博士的電話。  我的實驗室和我所有的研究都是他資助的  我已經說服他把我們的一些研究基金給你 作爲公平的回報
CURRENT,tiddlets_part1_swanson1,2448,"Captain. On behalf of the Institute for Interstellar Life, thank you. A monumental discovery.",艦長我代表星際生命研究所感謝你不朽的發現
CURRENT,tiddlets_part1_swanson2,2448,"Now let's talk real. Scientists like Artemis like to take all the credit, and bask in the glory of their peers. If your name does show up in their research paper, you can bet it will be on the very last page, in the smallest font available.",現在，讓我們說點實在的。像阿爾忒彌斯這樣的科學家喜歡獨攬功勞，沉浸在同行的榮耀中。如果你的名字出現在他們的研究論文中，你可以打賭，那一定是在最後一頁，用最小的字體。
CURRENT,tiddlets_part1_swanson3,2448,"And despite funding his work for years now, my name will be even lower. It's fine really. We have different aims.  He can have the glory. I'm interested in the breakthroughs. The science that comes from these discoveries. The potential.",儘管多年來一直在資助他的工作，但我的名字會更低。真的沒關係。我們的目標不同  他可以擁有榮譽我對突破感興趣從這些發現中產生的科學潛力
CURRENT,tiddlets_part1_tiddletdelivery,2448,Deliver Tiddlets,交付 Tiddlets
CURRENT,tiddlets_part2_title,2448,"The Trouble with Tiddlets, Part 2",Tiddlets 的麻煩，第二部分
CURRENT,tiddlets_part2_medium,2448,MEDIUM HOP DISTANCE,中跳距
CURRENT,tiddlets_part2_short,2448,SHORT HOP DISTANCE,短距離
CURRENT,tiddlets_part2_long,2448,LONG HOP DISTANCE,遠跳距
CURRENT,tiddlets_part2_advert,2448,"Captain. We're hoping to run some more experiments on the new life form I discovered. The Toppingbury Tiddlet. If you could visit my institute, I have a contract that may be of interest to you.",艦長我們希望在我發現的新生命體上 再做一些實驗託普平伯裏提德雷如果你能訪問我的研究所 我有一份你可能感興趣的合同
CURRENT,tiddlets_part2_objective_visitinstitute,2448,Travel to the Institute for Interstellar Lifeforms,前往星際生命形式研究所
CURRENT,tiddlets_part2_setup2,2448,The word on the grapevine is that the Nobel prize committee may be looking at our work.,小道消息說，諾貝爾獎委員會可能會關注我們的工作。
CURRENT,tiddlets_part2_setup3,2448,"Exactly. So we must continue this important research. We have a great deal of data already, but we need to take some more measurements and refine some of our estimates. We are particularly interested in their reproductive process.",沒錯。因此，我們必須繼續這項重要的研究。我們已經掌握了大量數據，但我們還需要進行更多的測量，並完善我們的一些估計。我們對它們的繁殖過程特別感興趣。
CURRENT,tiddlets_part2_setup4,2448,"We're going to send you a batch of Toppingbury Tiddlets, and we want you to run a series of tests on them under Hyperspace conditions.",我們會給你寄一批託普平伯裏提德雷，希望你在超空間條件下對它們進行一系列測試。
CURRENT,tiddlets_part2_setup5,2448,"We're also sending you a pair of specially modified science stations, with a sensor attuned to their telepathic reproductive process. I wrote the firmware myself. We will be able to see deep into their minds when this magical process takes place.",我們還將給你們送去一對經過特殊改裝的科學站，上面裝有一個傳感器，可以感應到它們的心靈感應繁殖過程。我親自編寫了固件當這個神奇的過程發生時 我們就能看到它們的內心深處了
CURRENT,tiddlets_part2_objective_receivetiddlets,2448,Receive [*X/*Y] Tiddlets,接收 [*X/*Y] Tiddlets
CURRENT,tiddlets_part2_objective_receivesensors,2448,Receive [*X/*Y] Telepathic Sensor Stations,接收 [*X/*Y] 心靈感應傳感器站
CURRENT,tiddlets_part2_setup7,2448,"We need to zero in on exactly how long the Tiddlets can survive in hyperspace. This will regrettably require you to jump beyond the safe distance, and to record the effect on their telepathic process. Some of the Tiddlets may be lost in the process of this experiment.",我們需要確定蒂德爾特人在超空間裏能存活多久遺憾的是，這需要你跳過安全距離，並記錄下對他們心靈感應過程的影響。在實驗過程中，可能會損失一些提德萊星人。
CURRENT,tiddlets_part2_setup8,2448,That does make me quite uncomfortable.,這確實讓我很不舒服。
CURRENT,tiddlets_part2_objective_installsensors,2448,Install Sensor Stations [*X/*Y],安裝傳感器站 [*X/*Y]
CURRENT,tiddlets_part2_objective_ftlcharges,2448,Have at least *X FTL fuel,至少擁有*X 超光速燃料
CURRENT,tiddlets_part2_mediumjumps1,2448,Let's start simple. A couple of medium range hops should do the trick.,讓我們從簡單的開始。幾次中距離跳躍就可以了。
CURRENT,tiddlets_part2_objective_mediumjumps,2448,Perform medium range hops [*X/*Y],進行中距離跳躍 [*X/*Y]
CURRENT,tiddlets_part2_mediumjumps2,2448,Excellent. The sensor is working nicely and we are receiving science packets. Let's do one more medium range hop to gather some more data.,非常好傳感器工作正常 我們正在接收科學數據包我們再進行一次中距離跳躍，收集更多數據。
CURRENT,tiddlets_part2_shortjump2,2448,"We'd like to see the effect of a very short hop.  We want to know if there is a minimum hyperspace distance, below which their reproductive process simply does not occur.  Make the jump and let's see how they do.",我們想看看極短跳躍的效果。  我們想知道是否有一個最小的超空間距離 低於這個距離，它們的繁殖過程就不會發生。  進行跳躍，讓我們看看它們的表現。
CURRENT,tiddlets_part2_objective_shortjump,2448,Perform a short range hop,進行短距離跳躍
CURRENT,tiddlets_part2_finalexperiment2,2448,I'll hand you over to my colleague for the final experiment.,我把你交給我的同事做最後的實驗。
CURRENT,tiddlets_part2_finalexperiment3,2448,"Captain, the Professor has asked me to oversee this phase of the experiment.",船長，教授讓我監督這一階段的實驗。
CURRENT,tiddlets_part2_finalexperiment4,2448,"I need you to make a long range jump. Beyond the safe tiddlet distance.  We need to know what happens to them under the effects of Hyperspace Shock, and this will also help us to calculate that safe distance more accurately.",我需要你進行遠距離跳躍超過安全距離  我們需要知道它們在超空間震盪的影響下會發生什麼，這也有助於我們更準確地計算安全距離。
CURRENT,tiddlets_part2_finalexperiment5,2448,Get into position and make the long range jump.,就位，遠距離起跳。
CURRENT,tiddlets_part2_objective_longjump,2448,Make a jump longer than the Tiddlet safe distance,跳躍距離超過 Tiddlet 安全距離
CURRENT,tiddlets_part2_return1,2448,*X of the Tiddlets appear to have perished.,*X 只提德萊特似乎已經死亡。
CURRENT,tiddlets_part2_return3,2448,The sensor data suggests the telepathic mating ritual does begin during the longer jump.  But the telepathic energy induced between them produces so much heat at their core that they ultimately catch fire and burn out from the inside.,傳感器數據顯示，心靈感應交配儀式確實是在較長的跳躍過程中開始的。  但它們之間的心靈感應能量在它們的核心部位產生了大量的熱量，最終導致它們從內部着火併燒燬。
CURRENT,tiddlets_part2_return4,2448,One can only imagine what that must feel like.,這種感覺可想而知。
CURRENT,tiddlets_part2_objective_return1,2448,Return the Tiddlets to the Institute,將 Tiddlets 送回研究所
CURRENT,tiddlets_part2_objective_return2,2448,Return the bodies to the Institute,將屍體送回研究所
CURRENT,tiddlets_part2_debrief1,2448,"We've made another interesting discovery!  Our sensors were correct, and it appears some type of tiny crystal has been formed at the core of several of the dead creatures.  Almost like a small diamond.",我們又有了一個有趣的發現  我們的感應器是正確的，似乎在幾隻死亡生物的核心部位形成了某種微小的晶體。  就像一顆小鑽石
CURRENT,tiddlets_part2_debrief2,2448,"It must have formed in the final moments of their life. All that telepathic energy, focussed into a lethal feedback loop!  Our lab tells us the crystals aren't like anything they've ever seen before.  Let's get the remaining samples in for analysis.",它一定是在他們生命的最後時刻形成的。所有的心靈感應能量 都集中在一個致命的反饋迴路裏  我們的實驗室告訴我們 這些晶體和他們以前見過的都不一樣  把剩下的樣本拿去分析吧
CURRENT,tiddlets_part3_title,2448,"The Trouble with Tiddlets, Part 3",Tiddlets 的麻煩，第 3 部分
CURRENT,tiddlets_part3_farmname,2448,The Tiddlet Farm,蒂德萊特農場
CURRENT,tiddlets_part3_hoppername,2448,Short Hopper,短料斗
CURRENT,tiddlets_part3_advert,2448,"Captain, there have been several developments with the Tiddlet Research Program. We are in need of a competent starship pilot once again.  Please visit us at the Institute for Interstellar lifeforms and I can tell you more.",艦長，提德雷研究計劃有了一些進展。我們再次需要一名合格的星艦駕駛員。  請到星際生命體研究所來，我可以告訴你更多。
CURRENT,tiddlets_part3_objective_visitinstitute,2448,Travel to the Institute for Interstellar Lifeforms,前往星際生命形式研究所
CURRENT,tiddlets3_summary,2448,Assist the Institute with their experiments,協助研究所開展實驗
CURRENT,tiddlets_part3_setup2,2448,"Regrettably, Professor Toppingbury has been forced to take a leave of absence.  From the stress of his work, you understand.",很遺憾 託平伯裏教授被迫請假了  工作壓力太大，你能理解的。
CURRENT,tiddlets_part3_setup3,2448,"We know how they reproduce now, and we know their limits. During hyperspace travel, 3 of them will telepathically reproduce.",我們現在知道它們是如何繁殖的，也知道它們的極限。在超空間旅行中，它們中的 3 個會通過心靈感應進行繁殖。
CURRENT,tiddlets_part3_setup4,2448,"We're not quite sure yet how long it takes for their children to grow up. However, we've noticed they hop at exactly the same time their parents do.",我們還不太清楚他們的孩子需要多久才能長大。不過，我們注意到，他們與父母在同一時間蹦蹦跳跳。
CURRENT,tiddlets_part3_setup5,2448,"This isn't important, but I thought you might find it amusing.",這並不重要，但我覺得你可能會覺得很有趣。
CURRENT,tiddlets_part3_setup6,2448,"As you've already seen, they experience hyperspace shock if they've been in hyperspace travel for too long.",正如你們已經看到的，如果超空間旅行時間過長，它們就會出現超空間震盪。
CURRENT,tiddlets_part3_setup7,2448,"But the key is in the final stage of their life-cycle.  We know if we expose them to hyperspace shock, their telepathic energies are so strong that a small crystal is formed in their final moments.",但關鍵在於它們生命週期的最後階段  我們知道如果讓它們受到超空間衝擊 它們的心靈感應能量會非常強大 在它們最後的時刻會形成一個小晶體
CURRENT,tiddlets_part3_setup8,2448,"We've been studying the crystals we've recovered so far.  They resonate in subspace in a way we've never seen before.  Some of the crystals are entangled at the quantum level, and resonate together.  Apply a signal to one and another responds, instantly, across any distance.",我們一直在研究目前找到的晶體  它們在亞空間產生的共振 是我們從未見過的  有些晶體在量子層面上糾纏在一起 產生了共振  對其中一個施加信號 另一個就會立即響應 無論距離多遠
CURRENT,tiddlets_part3_setup9,2448,There are so many potential applications.,潛在的應用領域太多了。
CURRENT,tiddlets_part3_setup10,2448,"So, onto business.  There is a scientist by the name of Dr. Julian Martinez in a nearby system. He had a moment of fame recently after a daring rescue of his brother.  He has a ship for sale that we believe will be of some use.",說正事吧  在附近的一個星系裏 有一個叫朱利安-馬丁內斯博士的科學家他最近因爲大膽營救自己的弟弟而聲名大噪 He had a moment of fame recently after a daring rescue of his brother.  他有一艘飛船要出售 我們相信會有些用處的
CURRENT,tiddlets_part3_setup11,2448,"Travel to the noble Doctor and buy his ship. He wants a million credits, which is ridiculous.  He thinks his invention is worth that much.  Negotiate with him, knock that price down, and I'll wire the funds directly to him.  If you can improve his offer then I'll pay you 20% of the savings as a bonus.",前往貴族博士那裏，買下他的飛船。他要一百萬信用點，這太荒唐了。  他覺得他的發明值那麼多錢  和他談判，把價格壓低，我會直接把錢匯給他。  如果你能提高他的出價 我會把節省下來的 20% 作爲獎金給你
CURRENT,tiddlets_part3_objective_blackhole,2448,Travel to the Blackhole S*X,前往黑洞S*X
CURRENT,tiddlets_part3_objective_martinez,2448,Buy Dr. Martinez's ship,購買馬丁內斯博士的飛船
CURRENT,tiddlets_part3_objective_institute,2448,Bring the ship to the Institute,將飛船帶到研究所
CURRENT,tiddlets_part3_martinez_a1,2448,Captain! It's so good to hear from you again.  How have you been?,船長很高興再次聽到你的消息  最近還好嗎？
CURRENT,tiddlets_part3_martinez_a2,2448,"We've been taking some time to recover.  I must admit, I spent so long planning my brother's rescue, I almost don't know what to do with myself.",我們一直在花時間恢復。  我必須承認，我花了很長時間來計劃營救我弟弟，我幾乎都不知道該拿自己怎麼辦了。
CURRENT,tiddlets_part3_martinez_b2,2448,"Marcus has been in and out of hospital since the rescue.  He has burns all over his body, and took quite a serious dose of radiation.",自救援以來，馬庫斯一直在醫院裏進進出出。  他全身燒傷，還受到了嚴重的輻射。
CURRENT,tiddlets_part3_martinez_b3,2448,"Of course, you already know that, because it happened while he was uploading your data.",當然，你已經知道了，因爲這是在他上傳你的數據時發生的。
CURRENT,tiddlets_part3_martinez_b5,2448,"The ship is up for sale.  I can't bear to be on-board any longer.  The price is $1M.  But I suppose you did help to build the hop drive, so I'll let you have it for $800k.",這艘船正在出售。  我不能再待在船上了。  價格是100萬美元  但我想你確實幫忙建造了跳躍驅動器 所以我可以以80萬美元的價格賣給你
CURRENT,tiddlets_part3_martinez_c1,2448,Why are you here?,你爲什麼來這裏？
CURRENT,tiddlets_part3_martinez_c2,2448,Ten years I worked on his rescue.  Ten years.,十年來，我一直致力於營救他。  十年了
CURRENT,tiddlets_part3_martinez_c3,2448,"Do you know what it's like to die from radiation poisoning?  No?  I do.  Since your rescue attempt I've watched it happen.  Hair falls out, organ failure rips through the body.  Vomiting.  Sick and blood.  For days on end.",你知道死於輻射中毒是什麼感覺嗎？  不知道嗎？  我知道  自從你的營救行動後 我親眼目睹了這一切  頭髮脫落 身體器官衰竭  嘔吐  噁心 嘔血  一連幾天
CURRENT,tiddlets_part3_martinez_c4,2448,They wouldn't even let me near him.,他們甚至不讓我靠近他。
CURRENT,tiddlets_part3_martinez_c5,2448,"You did that to him, Captain.",是你把他打成這樣的，上尉
CURRENT,tiddlets_part3_swanson_c1,2448,"Very disappointing, Captain.  You'll need to do better if you want to succeed out here.  This ship is costing us an arm and a leg.",非常令人失望 隊長  如果你想在這裏取得成功 你必須做得更好  這艘船讓我們損失慘重
CURRENT,tiddlets_part3_swanson_c2,2448,"I'll send the funds to Dr. Martinez now.  Bring the ship back to the Institute, and we can begin work.",我現在就把錢給馬丁內斯博士 I'll send the funds to Dr. Martinez now.  把飛船開回研究所 我們就可以開始工作了
CURRENT,tiddlets_part3_martinez_call,2448,Contact Dr. Martinez,聯繫馬丁內斯博士
CURRENT,tiddlets_part3_martinez_purchase,2448,Buy ship for *X,購買船隻*X
CURRENT,tiddlets_part3_martinez_callagain,2448,Contact Dr. Martinez again,再次聯繫馬丁內斯博士
CURRENT,tiddlets_part3_swanson_return1,2448,"Our plan is simple, Captain.  We found during your excellent field work that the Tiddlets will still reproduce, even with an incredibly short FTL jump.","我們的計劃很簡單 艦長 Our plan is simple, Captain.  我們在你出色的實地考察中發現 泰德爾特人即使在超光速跳躍時間極短的情況下 依然會繁殖後代"
CURRENT,tiddlets_part3_swanson_return2,2448,The ship you just purchased has a specially modified FTL Hop Drive.  We can use it to make very short jumps and trigger the hyperspace reproductive process among the Tiddlets.,你剛買的飛船有一個特別改裝的超光速跳躍驅動器  我們可以用它進行極短的跳躍，並觸發提德萊人的超空間繁殖過程。
CURRENT,tiddlets_part3_swanson_return3,2448,"We want you to pair the Hop Drive ship with our Tiddlet Farm vessel, and activate the short range hop drive.  You won't even need to leave the system.  If our calculations are correct, we should see an instant result.","我們想讓你把 ""跳躍驅動 ""飛船 和我們的 ""提德萊特農場 ""飛船配對 然後啓動短程 ""跳躍驅動  你甚至不需要離開這個系統。  如果我們的計算正確的話，應該馬上就能看到結果。"
CURRENT,tiddlets_part3_objective_flyclose,2448,Fly L*X close to the Tiddlet farm ship,飛行L*X 靠近 Tiddlet 農場的飛船
CURRENT,tiddlets_part3_objective_activate,2448,Activate the Hop Drive,激活跳轉驅動器
CURRENT,tiddlets_part3_objective_farmcount,2448,*X Tiddlets on the farm ship,*X 農場船上的小船
CURRENT,tiddlets_part3_action_localhop,2448,Activate Hop Drive,激活跳轉驅動器
CURRENT,tiddlets_part3_action_localhop_info1,2448,Charging...,充電...
CURRENT,tiddlets_part3_action_localhop_info2,2448,No Charge Loaded,免費加載
CURRENT,tiddlets_part3_action_localhop_info3,2448,No Charges on Ship,船上不收費
CURRENT,tiddlets_part3_action_localhop_info4,2448,No Hop Drive Found,未找到跳轉驅動器
CURRENT,tiddlets_part3_objective_hops,2448,Perform more Hyperspace hops [*X/3],進行更多的超空間跳躍 [*X/3]
CURRENT,tiddlets_part3_batteryfarm,2448,"Yes!  I knew this would work!  We can battery farm the tiddlets, in huge quantities, right here in this system!  Keep going.  We need more!",我就知道這行得通！我們可以在這個系統裏，密集養殖提德萊特，數量巨大！繼續。我們需要更多！
CURRENT,tiddlets_part3_swanson_random1,2448,Yes!,是的！
CURRENT,tiddlets_part3_swanson_random2,2448,More!,更多
CURRENT,tiddlets_part3_swanson_random3,2448,Keep going!,繼續前進！
CURRENT,tiddlets_part3_swanson_random4,2448,Again!,再來一次
CURRENT,tiddlets_part3_objective_batteryfarm,2448,Battery farm 500 Tiddlets,密集養殖 500 只提德萊特
CURRENT,tiddlets_part3_brokenhopdrive1,2448,"It looks like that last jump fried the hop drive.  Not great, given what we paid for it.",看來最後一跳燒壞了跳轉驅動器。  考慮到我們爲它花的錢，這可不太好。
CURRENT,tiddlets_part3_brokenhopdrive2,2448,"No matter.  I'm certain my engineers can repair it.  In any case, I want the hop drive to be installed on the farm ship directly.",沒關係  我相信我的工程師可以修好它。  無論如何，我要把跳轉驅動器直接安裝在農場飛船上。
CURRENT,tiddlets_part3_objective_broken1,2448,Dismantle the Hop Drive,拆除跳轉驅動器
CURRENT,tiddlets_part3_objective_broken2,2448,Deliver the Hop Drive,運送跳轉驅動器
CURRENT,tiddlets_part3_objective_broken3,2448,Receive FTL Drive,接收超光速驅動器
CURRENT,tiddlets_part3_objective_broken4,2448,Install the FTL Drive,安裝超光速驅動器
CURRENT,tiddlets_part3_deliverdrive,2448,Deliver Drive,交付驅動器
CURRENT,tiddlets_part3_swanson_finalobjective1,2448,"This is it, Captain. We stand on the verge of a massive achievement.  Can you imagine how many crystals we can produce, in just one jump?  There could be hundreds.  The research potentials are staggering.",就是這個，隊長。我們即將取得巨大的成就。你能想象我們一次跳躍能生產多少水晶嗎？可能有幾百顆。研究潛力驚人。
CURRENT,tiddlets_part3_objective_swanson1,2448,Make long range FTL Jumps,進行遠距離超光速跳躍
CURRENT,tiddlets_part3_objective_swanson2,2448,Deliver Tiddlet bodies to Dr. Swanson,將 Tiddlet 的屍體交給斯旺森博士
CURRENT,tiddlets_part3_artemis_finalobjective1,2448,"Captain, this is wrong.  You know it is.",隊長，這是不對的  你知道這是錯的
CURRENT,tiddlets_part3_artemis_finalobjective2,2448,Please don't do this.  These creatures deserve more than to be battery farmed and slaughtered.,請不要這樣做。這些生物不應被密集養殖和屠殺。
CURRENT,tiddlets_part3_artemis_finalobjective3,2448,"My clearances have all been revoked.  They've shut me out completely.  It's up to you, but please make the right choice.",我的權限都被取消了  他們把我完全拒之門外  這取決於你 但請做出正確的選擇
CURRENT,tiddlets_part3_artemis_finalobjective4,2448,"I'm hiding out in system S*X.  It's where you found the first Tiddlets, near that unusual asteroid.  Bring them here, and be careful not to risk Hyperspace shock.",我躲在S*X 系統裏。  這是你發現第一批提德雷的地方，就在那顆不尋常的小行星附近。  把他們帶到這裏來，注意不要冒超時空震盪的危險。
CURRENT,tiddlets_part3_artemis_finalobjective5,2448,We're going to set them all free.,我們要把他們都放了
CURRENT,tiddlets_part3_objective_artemis1,2448,OPTIONAL: Take the Tiddlets to Professor Toppingbury instead,可選項：帶 Tiddlets 去見 Toppingbury 教授
CURRENT,tiddlets_part3_artemis_finalplea1,2448,"Captain, please don't do this!",船長，請不要這樣做！
CURRENT,tiddlets_part3_artemis_arrival1,2448,"Captain, thank Goodness.  Are they all safe?",船長，謝天謝地  他們都安全嗎？
CURRENT,tiddlets_part3_artemis_arrival2,2448,"Quickly, before they figure out what's happening.  I'll override the remote transceiver on the farm ship.  For a few minutes we'll be able to control it ourselves.",快點，在他們發現之前  我會重啓農場船上的遠程收發器 I'll override the remote transceiver on the farm ship.  我們可以自己控制幾分鐘
CURRENT,tiddlets_part3_artemis_arrival3,2448,Long enough to put an end to this horror show.  Take the ship over to the asteroid.  Open the docking bay doors.,足夠長的時間來結束這場恐怖秀  把飛船開到小行星上去  打開對接艙門
CURRENT,tiddlets_part3_objective_freetiddlets1,2448,Pilot the Farm Ship to the asteroid,駕駛農場飛船前往小行星
CURRENT,tiddlets_part3_objective_freetiddlets2,2448,Open the Docking Bay Doors,打開停靠艙門
CURRENT,tiddlets_part3_swanson_debriefa4,2448,"As for the rescue ship, we don't need it anymore.  It was the Hop Drive we wanted.  You can keep it if you want, or sell it.",至於救援船，我們不再需要它了。它是我們想要的跳躍驅動器。你想留着就留着，想賣就賣掉。
CURRENT,tiddlets_part3_swanson_debriefa5,2448,I'll be in touch if your services are required in the future.,如果將來需要你們的服務，我會與你們聯繫。
CURRENT,tiddlets_part3_swanson_debriefb1,2448,"Captain, we lost contact with our ship for a second.  Where are you?  You seem to have gone completely off course.",艦長，我們和飛船失去了聯繫  你們在哪裏？  你們似乎完全偏離了航線
CURRENT,tiddlets_part3_swanson_debriefb2,2448,My God.  What have you done?,我的上帝  你都幹了些什麼？
CURRENT,tiddlets_part3_swanson_debriefb3,2448,Where are they?  Where are my Tiddlets??,它們在哪裏？  我的蒂德莉在哪裏？
CURRENT,tiddlets_part3_swanson_debriefb5,2448,"Grand Larceny, Property Damage, Fraud, Sabotage.  I'll see to it you spend the next decade in space prison for this.  You and that Professor.",重大盜竊罪 財產損失罪 欺詐罪 破壞罪  我會讓你在太空監獄裏待上十年的  你和那個教授
CURRENT,tiddlets_part3_artemis_debrief1,2448,"You did the right thing, Captain.  That matters, to me at least.",你做得對，上尉。  這很重要，至少對我來說是這樣。
CURRENT,tiddlets_part3_artemis_debrief2,2448,I wouldn't worry too much about the threat.  He knows he's operating completely illegally.  There's no way the charter of deep space life permits this kind of action.,我不太擔心他的威脅。  他知道自己的行爲完全非法  深空生命憲章不可能允許這種行爲
CURRENT,tiddlets_part3_artemis_debrief3,2448,"As for the Tiddlets, the Doctor is sure to return and try to capture more.  I'll do my best to keep them safe from him, for as long as I can.",至於蒂德爾特一家 博士肯定會回來抓更多的人  我會盡我所能保護他們的安全 只要我能做到
CURRENT,tiddlets_part3_artemis_debrief4,2448,You may as well keep the rescue ship.  You could sell it if you need to raise some funds.,救援船還是留着吧。  如果你需要籌集資金，可以把它賣掉。
CURRENT,tiddlets_part3_freetiddlets,2448,Free the Tiddlets,解放提德萊
CURRENT,tiddlets_part3_bonus_title,2448,SALES BONUS,銷售獎金
CURRENT,tiddlets_part3_bonus_caption,2448,Bonus received,收到的獎金
CURRENT,tiddlets_part4_title,2448,"The Trouble with Tiddlets, Part 4",Tiddlets 的麻煩，第 4 部分
CURRENT,tiddlets_part4_advert,2448,"This is Dr Swanson at the Institute for Interstellar Lifeforms. I'm declaring an emergency. We need urgent assistance. Our ship is compromised. Please, to any vessel nearby, we need emergency rescue. Many lives are at stake.",我是星際生命體研究所的斯旺森博士我宣佈緊急狀況我們需要緊急援助我們的飛船受損了請通知附近的船隻 我們需要緊急救援許多生命危在旦夕
CURRENT,tiddlets_part4_objective_respond,2448,Respond to Swanson's Distress Signal,回應斯旺森的求救信號
CURRENT,tiddlets_part4_rescue_swanson1,2448,"Captain, I don't know what happened. It's the Hop Drive. My engineers told me they tested it fully!",隊長，我不知道發生了什麼事是Hop驅動器我的工程師告訴我 他們已經完全測試過了
CURRENT,tiddlets_part4_rescue_swanson2,2448,There's something wrong with it. We can't stop jumping. They've replicated... so many times. They're EVERYWHERE!,有些不對勁我們不能停止跳躍它們複製了......那麼多次。它們無處不在
CURRENT,tiddlets_part4_rescue_swanson3,2448,Oh God. There's so many of them! They're in the engines... the life support... they're almost in the reac-,我的天啊它們太多了它們在引擎裏......在生命維持系統裏......它們幾乎在後艙裏了
CURRENT,tiddlets_part4_rescue_swanson4,2448,Get away from that console! Shoo!,離控制檯遠點咻
CURRENT,tiddlets_part4_rescue_tiddlet1,2448,mmmmiiffffffffff,mmmmiiffffffffff
CURRENT,tiddlets_part4_rescue_tiddlet2,2448,squueeeiiee,squueeeiiee
