state,key,svn,english,translation
CURRENT,wolf_part1_dronehint,2448,Your ship will need a drone bay and drones to collect the flight recorder.,您的飞船需要一个无人机舱和无人机来收集飞行记录器。
CURRENT,wolf_part1_completion1,2448,"We've analysed the black box recordings and the evidence is already pretty clear.  There's a pirate vessel out there somewhere, preying on high value commercial vessels.  They wait in silence, until the ship is alone, isolated, and defenseless.  They come out of nowhere and attack without warning, and before anybody can respond they've destroyed the ship and looted the cargo.",我们已经分析了黑匣子的记录 证据已经非常明显了  在某处有一艘海盗船 专门袭击高价值的商船  他们悄无声息地等待，直到船只孤立无援，毫无防备。  他们突然出现，毫无征兆地发动攻击，在所有人反应过来之前，他们已经摧毁了船只，抢走了货物。
CURRENT,wolf_part1_completion2,2448,Most likely to be sold for vast profits to the Stargate Project - who don't seem keen to ask questions.,很有可能被卖给星际之门项目，获得巨额利润--他们似乎并不热衷于提问。
CURRENT,wolf_part1_completion3,2448,So far they haven't left a single living witness. But the sensor data tells the full story. We've manged to extract another sensor image of the attacker.,到目前为止，它们还没有留下一个活着的目击者。但传感器数据说明了一切我们设法提取了另一张攻击者的传感器图像
CURRENT,wolf_part1_completion4,2448,"It's another grainy photograph, but it's all we have to go on.  This is without doubt the vessel responsible for all this death and destruction.",这又是一张模糊不清的照片，但我们只能根据它来判断。  毫无疑问，这就是造成这些死亡和破坏的船只。
CURRENT,wolf_part1_completion6,2448,"In the mean time, we suggest you tend to your ships. If you've taken damage, you can repair the hull at any SHIPYARD. Use the funds we've sent to upgrade your defenses.",在此期间，我们建议您照料好您的船只。如果你们的战舰受损，可以在任何一个船坞修理船体。用我们送来的资金升级你们的防御系统。
CURRENT,wolf_character_ryker,2448,Captain Amelia Ryker,阿米莉亚-雷克上尉
CURRENT,wolf_shipname_rescue,2448,Orion Sentinel,猎户座哨兵
CURRENT,wolf_shipname_pirate,2448,Unidentified Pirate,身份不明的海盗
CURRENT,wolf_part2_title,2448,"A Wolf in Sheep's Clothing, Part 2",披着羊皮的狼，第二部分
CURRENT,wolf_part2_advertisement,2448,Captain. We're ready to continue our hunt for the pirate vessel. Please meet me at the marked location.,舰长我们准备好继续追捕海盗船了请在标记地点与我会合
CURRENT,wolf_part2_objective_visitharken,2448,Travel to Commander Harken,前往指挥官哈肯
CURRENT,wolf_part2_setup2,2448,"We have been attempting to track the pirate vessel down, but to no avail. We keep arriving at the scene to find destroyed ships with no trace of the pirates. We need you to-",我们一直试图追踪这艘海盗船，但毫无结果。我们不断赶到现场，发现船只已被摧毁，却找不到海盗的踪迹。我们需要你们
CURRENT,wolf_part2_distress1,2448,"This is Captain Amelia Ryker of the UMC vessel Orion Sentinel.  We are under attack!  They appeared out of nowhere and fired on us without warning, and won't respond to any of my communications.",我是UMC猎户座哨兵号的艾米莉亚-雷克舰长  我们遭到了攻击  他们突然出现，毫无征兆地向我们开火，而且不回应我的任何通讯。
CURRENT,wolf_part2_distress2,2448,"I'm trying to hold them off, but I need help.  My engines are damaged.  Ships systems have failed.  Please hurry, I have 40 crew onboard!",我想拖住他们，但我需要帮助。  我的引擎损坏了  飞船系统失灵  请快点，我船上有40名船员
CURRENT,wolf_part2_setup3,2448,"This is now an urgent humanitarian rescue situation. If we respond quickly enough, we may just be lucky and find a crew we can rescue.",现在是紧急人道主义救援阶段。如果我们反应足够迅速，也许就能幸运地找到可以营救的船员。
CURRENT,wolf_part2_setup4,2448,You'll need to acquire at least four Manoeuvring thrusters to dock with Captain Ryker's ship.,您需要获得至少四个机动推进器才能与雷克舰长的飞船对接。
CURRENT,wolf_part2_setup5,2448,"Time is running out.  Send a ship to the Orion Sentinel and provide whatever aid you can, before it's too late.",时间不多了  在为时已晚之前，派遣一艘飞船前往猎户座哨兵号，提供一切可能的援助。
CURRENT,wolf_part2_objective_thrusters,2448,Fit four manoeuvering thrusters to your vessel [*X/4],为你的飞船安装四个操纵推进器 [*X/4]
CURRENT,wolf_part2_objective_rescue,2448,Rescue the crew of the UMC Orion Sentinel [*X/40],营救联电猎户座哨兵号的船员 [*X/40]
CURRENT,wolf_part2_inperson_distress1,2448,"Captain, thank goodness you're here! Help us!",舰长，幸好你来了帮帮我们
CURRENT,wolf_part2_inperson_distress2,2448,We won't last much longer.,我们撑不了多久了
CURRENT,wolf_part2_inperson_distress3,2448,"It looks like they turned and ran when they saw you arrive, Captain.  But my ship is on the brink. The Reactor won't hold out much longer.",看来他们看到你来了就转身逃跑了 舰长  但我的飞船岌岌可危反应堆撑不了多久了
CURRENT,wolf_part2_inperson_distress4,2448,"To rescue my crew you'll need to get close and initiate docking procedures. Use your manoeuvering thrusters to align your docking port with ours, in TACTICAL mode.","为了营救我的船员，你们需要靠近并启动对接程序。在 ""战术 ""模式下，使用你的机动推进器将你的对接口与我们的对接口对齐。"
CURRENT,wolf_part2_inperson_distress5,2448,I'll get the crew ready to evacuate. Please hurry!,我去让船员准备撤离请抓紧时间
CURRENT,wolf_part2_objective_dock,2448,Dock with the UMC Orion Sentinel,与联电猎户座哨兵对接
CURRENT,wolf_part2_inperson_distress7,2448,"I'll try and buy you a few more seconds, but it's going to go critical any moment.  Get to a safe distance as soon as you can, Captain.  Save my crew!",我会试着为你多争取几秒钟 但情况随时会变得很危急  尽快到达安全距离 舰长  救救我的船员
CURRENT,wolf_part2_objective_escape,2448,Get to a safe distance before the Orion Sentinel explodes,在猎户座哨兵爆炸前到达安全距离
CURRENT,wolf_part2_dropoff2,2448,"In the mean time, take the survivors to the nearest shipyard or colony and drop them off there to close the contract.",与此同时，把幸存者带到最近的造船厂或殖民地，在那里放下他们，结束合同。
CURRENT,wolf_part2_objective_dropoff,2448,Drop off the survivors at any shipyard or colony [*X/*Y],将幸存者送到任何船厂或殖民地 [*X/*Y]。
CURRENT,wolf_part2_debrief2,2448,Regrettably I must inform you Captain Ryker does not appear to be among the survivors.  Her sacrifice will be remembered.,遗憾的是，我必须告诉你，雷克舰长似乎不在幸存者之列。  她的牺牲将被铭记。
CURRENT,wolf_part2_debrief3,2448,"We don't know when or where the pirate vessel will strike again. But we must be prepared.  The more we analyse their attacks, the more obvious the pattern becomes.",我们不知道海盗船何时何地会再次发动袭击。但我们必须做好准备。  我们对他们的袭击分析得越多，其模式就越明显。
CURRENT,wolf_part2_rescued,2448,Rescued *X/*Y crew,获救的*X/*Y 船员
CURRENT,blackhole_episode_title,2448,Black Hole Sun,黑洞太阳
CURRENT,blackhole_part1_title,2448,Black Hole Sun,黑洞太阳
CURRENT,blackhole_character_julian,2448,Dr. Julian Martinez,朱利安-马丁内斯博士
CURRENT,blackhole_summary,2448,Help Dr. Martinez rescue his brother.,帮助马丁内斯博士救出他的弟弟。
CURRENT,blackhole_objective_visitjulian,2448,Travel to Black Hole Qz247,前往黑洞 Qz247
CURRENT,blackhole_part1_intro1,2448,Greetings Captain. My name is Dr. Martinez and I'm reaching out to ask for your help.,你好，舰长。我是马丁内斯博士，我想请求你的帮助。
CURRENT,blackhole_part1_intro3,2448,"An accident with our equipment has left my brother in dire need of a rescue, and I need your help.",我们的设备出了事故，我弟弟急需救援，我需要你们的帮助。
CURRENT,blackhole_part1_setup3,2448,"The Stargate project funded our research from the beginning.  They buy all the data we can collect, and the closer we travel to the event horizon, the more data our sensors receive. Every mission, we'd push ourselves to go closer.",星际之门项目从一开始就资助我们的研究  他们购买我们能收集到的所有数据 我们越接近事件穹界 我们的传感器就能收到越多的数据每次任务，我们都会努力让自己更接近事件穹界
CURRENT,blackhole_part1_setup4,2448,"The last time, we pushed it too far.  My brother Marcus took the sensor ship and flew closer than we've ever been before.  Right to the edge.  Closer than anyone has ever been.",上一次，我们逼得太紧了。  我哥哥马库斯开着感应飞船 飞到了我们从未去过的地方  就在边缘  前所未有的接近
CURRENT,blackhole_part1_setup5,2448,"I've lost all contact, and he's been down there for a long time now.  He's still showing on the sensors, and his ship is still intact.  The gravitational forces and time dilation will be extreme.  But with your help, we're going to rescue him.",我失去了所有联系 他在下面已经很久了  传感器上还能看到他 他的飞船也完好无损  引力和时间膨胀会非常大  但在你的帮助下 我们一定能救出他
CURRENT,blackhole_part1_setup6,2448,There's only one way to get to him without falling into the black hole ourselves.  We're going to have to do an extremely short range HYPERSPACE HOP.,只有一个办法能在不掉进黑洞的情况下找到他。我们必须在极短的距离内进行超空间跳跃。
CURRENT,blackhole_part1_setup6b,2448,"Using a modified FTL Drive you'll do one hyperspace hop toward the black hole, rescue my brother Marcus, then turn around and hop right out.  It will be dangerous, but it's the only way to avoid being dragged in ourselves.",使用改装过的超光速驱动器，向黑洞进行一次超空间跳跃，救出我的弟弟马库斯，然后掉头跳出来。虽然这很危险，但这是避免我们自己被拖进去的唯一办法。
CURRENT,blackhole_part1_setup7b,2448,You'll then need to use a Loader to start unloading the isotopes into containers.,然后，您需要使用装载器开始将同位素卸载到容器中。
CURRENT,blackhole_part1_setup8,2448,I'm building the Hyperspace FTL drive that will allow you to perform the hop.  It's going to need some modifications.  I'll need you to manufacture some parts for me. I know you have manufacturing facilities near the Stargate project.  You should be able to make these parts for me without too much trouble.,我正在制造超空间超光速驱动器，它可以让你进行跳跃。它需要一些改装。我需要你帮我制造一些零件。我知道你们在星际之门项目附近有制造工厂。你应该可以为我制造这些零件，不会太麻烦的。
CURRENT,blackhole_part1_setup9,2448,"Bring those materials back to me, and we can move onto phase 2.",把这些材料拿回来给我，我们就可以进入第二阶段了。
CURRENT,blackhole_objective_scoop,2448,Acquire a Hyperspace Scoop,获得超空间潜望镜
CURRENT,blackhole_objective_isotopes,2448,Collect Hyperspace Isotopes [*X/*Y],收集超空间同位素 [*X/*Y]
CURRENT,blackhole_objective_containers,2448,Unload the Hyperspace Isotopes into Containers [*X/*Y]. *Z Containers used,将超空间同位素卸入集装箱 [*X/*Y]。 *Z 使用的容器
CURRENT,blackhole_objective_modulators,2448,Manufacture Hyperspace Modulators [*X/*Y],制造超空间调制器 [*X/*Y]
CURRENT,blackhole_part1_hintisotopes1,2448,Looks like you have a Hyperspace Scoop!  You can use this to gather the Hyperspace Isotopes I need.,看来你有一个超空间收集器！  你可以用它来收集我需要的超空间同位素。
CURRENT,blackhole_part1_hintisotopes2,2448,"You'll need to install the Scoop facing forward on the front of your ship, then connect its pipe output to a storage tank.",您需要将铲子朝前安装在飞船前部，然后将其管道输出端连接到储油罐。
CURRENT,blackhole_part1_hintisotopes3,2448,The Scoop works only when you are in hyperspace. So you'll need to gather the isotopes over a few FTL jumps.,铲子只有在超空间时才能工作。因此，你需要通过几次超光速跳跃来收集同位素。
CURRENT,blackhole_part1_hintunloading1,2448,You've collected some Hyperspace Isotopes in a tank! You'll need to pump them into Containers so we can easily move them between ships.,你已经在水箱中收集了一些超空间同位素！你需要把它们泵入容器中，这样我们就可以很方便地在飞船之间移动它们了。
CURRENT,blackhole_part1_hintunloading2,2448,"Buy a LOADER from any trade post and install it near your Hyperspace Isotope tanks. Connect the pipes, and set the loader to 'UNLOAD'.","从任何贸易站购买一台装载器，并将其安装在超空间同位素罐附近。连接管道，并将装载器设置为 ""卸载""。"
CURRENT,blackhole_part1_hintunloading3,2448,You should also designate some storage space for the Isotope containers.,您还应为同位素容器指定一些存储空间。
CURRENT,blackhole_part1_return1,2448,You've gathered the materials I need! Bring them back to me at Qz247 to complete the contract.,你已经收集了我需要的材料把它们带回 Qz247 交给我，完成合同。
CURRENT,blackhole_part1_completion2,2448,It's going to take me some time to prepare the calculations.  Leave things to me and I'll call you when we're ready for the next phase.,我需要一些时间来准备计算。  把事情交给我吧，等下一阶段准备好了，我会打电话给你的。
CURRENT,blackhole_objective_returnisotopes,2448,Deliver Hyperspace Isotope Containers [*X/*Y],运送超空间同位素容器 [*X/*Y]
CURRENT,blackhole_part2_title,2448,"Black Hole Sun, Part 2",黑洞太阳，第二部分
CURRENT,blackhole_shipname_julian,2448,Julian Martinez,朱利安-马丁内斯
CURRENT,blackhole_character_stargate,2448,Andromeda Project LLC,仙女座项目有限责任公司
CURRENT,blackhole_part2_intro1,2448,Captain.  My modifications to the FTL Drive are now complete.  We are ready now for phase 2 of my brother's rescue.,舰长。我对超光速驱动器的改装已经完成。我们现在可以进行第二阶段的营救了。
CURRENT,blackhole_part2_intro2,2448,Please come and see me and I'll explain what I need from you.,请来见我，我会向你解释我需要你做什么。
CURRENT,blackhole_part2_setup1,2448,Captain. Thanks for coming.,舰长谢谢你能来
CURRENT,blackhole_part2_setup2,2448,"I've completed work on the modified FTL drive, using those radioactive hyperspace isotopes you provided.",我已经利用你提供的放射性超空间同位素，完成了改装超光速驱动器的工作。
CURRENT,blackhole_part2_setup3,2448,"With this FTL drive you'll be capable of performing an extremely short range FTL Hop in close proximity to the black hole.  You'll emerge directly on top of my twin brother's ship, and perform the rescue.",有了这个超光速驱动器，你就能在黑洞附近进行一次极短距离的超光速跳跃。  你会直接出现在我孪生兄弟的飞船顶部，并实施营救。
CURRENT,blackhole_part2_setup4,2448,You'll need to make two jumps - one in and one out.  I've checked and double checked the calculations.  I'll need your help to make two FTL charges that work with the modified FTL Hop Drive.,您需要进行两次跳跃--一进一出。  我已经反复检查过计算结果了。  我需要你帮忙制造两个超光速充能器，与改装过的超光速合体驱动器配合使用。
CURRENT,blackhole_part2_setup5,2448,"I'll need quite a lot of Tilium Crystals for the FTL charges.  Tilium ore can be mined from just about any asteroid belt in the system - but you will need a Mining Laser to do it, and Drones to collect the mineral.",我需要大量的钛晶石来充当超光速燃料。  钛矿石几乎可以从系统中的任何小行星带开采出来--但你需要一台激光采矿机和无人机来采集矿石。
CURRENT,blackhole_part2_setup6,2448,You'll then need a Smelter to process the ore into Tilium Crystals.  I have most of the equipment you'll need here.  If you dock with my ship I can send it over.,然后，您需要一个冶炼厂将矿石加工成提里米晶体。  我这里有你需要的大部分设备。  如果你停靠我的飞船，我可以把它送过来。
CURRENT,blackhole_part2_objective_dock,2448,Dock with Julian Martinez,与朱利安-马丁内斯对接
CURRENT,blackhole_part2_objective_lasers,2448,Receive 2x Mining Lasers,接收 2x 采矿激光器
CURRENT,blackhole_part2_objective_drones,2448,Receive Logistics Drone,接收后勤无人机
CURRENT,blackhole_part2_objective_dronebay,2448,Receive Drone Bay,接收无人机湾
CURRENT,blackhole_part2_objective_smelter,2448,Receive 1x Smelter,获得 1x 熔炉
CURRENT,blackhole_part2_setup7,2448,Take those Mining Lasers and the drones and find an asteroid belt with some Tilium deposits.  Point the mining lasers at the Tilium and use the drones to collect the mineral.,带上采矿激光器和无人机，找到一个蕴藏着钛铁矿的小行星带。  将采矿激光对准钛铁矿，然后使用无人机收集矿石。
CURRENT,blackhole_part2_setup8,2448,Once you've mined the resource you'll need to refine it into Tilium Crystals using the Smelter I've provided.,开采出资源后，您需要使用我提供的熔炼炉将其提炼成 Tilium 晶体。
CURRENT,blackhole_part2_objective_totilium,2448,Travel to an asteroid belt with Tilium deposits,前往一个蕴藏纤云的小行星带
CURRENT,blackhole_part2_objective_mine,2448,Mine Tilium Ore [*X/*Y],开采钛铁矿 [*X/*Y]
CURRENT,blackhole_part2_objective_refine,2448,Refine Tilium Crystals [*X/*Y],提炼 Tilium 晶体 [*X/*Y]
CURRENT,blackhole_part2_objective_return,2448,Return the Tilium Crystals to Dr. Martinez [*X/*Y],把 Tilium 晶体还给马丁内斯博士 [*X/*Y]
CURRENT,blackhole_part2_finished2,2448,"I know the Stargate Project have been in touch and I know they want their data.  I get that, but let's remember the priority is safely recovering my brother.  Sometimes they take people for granted.",我知道星际之门计划一直在联系我 我知道他们想要他们的数据  我明白 但我们要记住 首要任务是安全找回我弟弟  有时他们会想当然
CURRENT,blackhole_part2_finished3,2448,I'll contact you when I'm ready to begin the rescue.,当我准备好开始救援时，我会联系你的。
CURRENT,blackhole_part2_stargate1,2448,"We heard about your involvement with the Martinez rescue mission and we wanted to offer our support.  The twins have been hugely important to the project from the beginning, and the data they have provided has enabled many of our biggest advancements.",我们听说了你们参与马丁内斯营救任务的事，我们想提供支持。  这对双胞胎姐妹从一开始就对这个项目非常重要，她们提供的数据使我们取得了许多最大的进展。
CURRENT,blackhole_part2_stargate3,2448,Their entire operation is funded by us. So I'm sure you believe us when we say that their safe rescue is very important to us - but just as important is the recovery of the data that remains trapped on Marcus' stricken vessel.,他们的整个行动都是由我们资助的。因此，当我们说他们的安全获救对我们非常重要时，我相信你们会相信我们，但同样重要的是，找回马库斯遇难船只上被困的数据。
CURRENT,blackhole_part2_stargate4,2448,"We see no reason why you can't rescue both Marcus and the critical science data at the same time. If you can recover our data during the rescue, we will pay a substantial bonus.",我们认为你们没有理由不同时营救马库斯和关键科学数据。如果你们能在营救过程中恢复我们的数据，我们将支付一笔可观的奖金。
CURRENT,blackhole_part2_stargate5,2448,Think it over.  We'll be in touch.,请考虑清楚。  我们再联系。
CURRENT,blackhole_part3_title,2448,"Black Hole Sun, Part 3",黑洞太阳，第三部分
CURRENT,blackhole_part3_advert1,2448,"It's time, Captain. I have everything prepared.  With your help, I can finally rescue my brother.",是时候了，舰长我已经准备好了一切  有了你的帮助 我终于可以救出我弟弟了
CURRENT,blackhole_part3_setup2,2448,"You'll be performing the rescue using my ship, using my modified FTL drive that is already installed onboard. You can take control of my ship when you are ready to begin the rescue.",你们将使用我的飞船进行营救，使用我已经安装在飞船上的改装过的超光速驱动器。当你准备好开始营救时，你可以控制我的飞船。
CURRENT,blackhole_part3_setup5,2448,"Once you take control of my ship, you'll find the location of Marcus' ship programmed into your Sector Map.  You will be jumping directly toward the black hole.  You should expect turbulance.",一旦你控制了我的飞船，你就会发现马库斯飞船的位置已经编入了你的星区地图。  你将直接跳向黑洞  可能会有乱流
CURRENT,blackhole_part3_setup6,2448,You won't have long.  Be as quick as you can and jump out of there when you're done.,你没有多少时间了。  动作越快越好，做完就跳出来。
CURRENT,blackhole_part3_objective_control,2448,Take Control of Julian's ship,控制朱利安的飞船
CURRENT,blackhole_part3_objective_jumpin,2448,Jump to the stricken ship,跳到遇难船只上
CURRENT,blackhole_part3_objective_dock,2448,Dock with the ship,与飞船对接
CURRENT,blackhole_part3_objective_rescue,2448,Rescue Dr. Marcus Martinez,营救马库斯-马丁内斯博士
CURRENT,blackhole_part3_objective_jumpout,2448,Jump away from the black hole,跳离黑洞
CURRENT,blackhole_part3_objective_stargate,2448,Recover the Stargate data,恢复星际之门数据
CURRENT,blackhole_part3_objective_stargatex,2448,Recover the Stargate data [*X%],恢复星际之门数据 [*X%]
CURRENT,blackhole_part3_action_control,2448,Control Julian's ship,控制朱利安的飞船
CURRENT,blackhole_part3_stargate2,2448,Losing that data will set the Stargate project back years.,失去这些数据将使星际之门项目倒退数年。
CURRENT,blackhole_part3_marcus1,2448,I was beginning to think you wouldn't be coming!  I've been down here for hours!,我还以为你不来了呢  我已经在下面等了好几个小时了
CURRENT,blackhole_part3_marcusdata2,2448,"Damn it Captain, I don't have time for that!  I don't know how much longer the ship is going to survive like this.  I'll do my best, but you'd better be ready.",该死的舰长，我没时间了！  我不知道这艘船还能撑多久  我会尽力而为，但你最好做好准备
CURRENT,blackhole_part3_action_requestdata1,2448,Request data,申请数据
CURRENT,blackhole_part3_action_requestdata2,2448,Request more data,索取更多数据
CURRENT,blackhole_part3_action_rescue,2448,Rescue Marcus,拯救马库斯
CURRENT,blackhole_part3_finalscene1,2448,"Marcus, thank God.",马库斯，感谢上帝。
CURRENT,blackhole_part3_finalscene2,2448,What took you so long? I was down there for hours!,你怎么去了那么久？我在下面待了好几个小时
CURRENT,blackhole_part3_finalscene3,2448,"Wait, how long has it been?",等等，有多久了？
CURRENT,blackhole_part3_finalscene4,2448,You were so close to the event horizon. The temporal distortion was huge.  I've been working on your rescue for a long time Marcus.,你离事件穹界如此之近时间扭曲是巨大的  我为营救你已经努力了很久 马库斯
CURRENT,blackhole_part3_finalscene5,2448,How long?,要多久？
CURRENT,blackhole_part3_finalscene6,2448,You've been down there for 10 years.,你已经在下面呆了10年了。
CURRENT,blackhole_part3_finalscene7,2448,...!,...!
CURRENT,blackhole_part3_outcomea1,2448,I'm just glad you're safe.,我很高兴你平安无事。
CURRENT,blackhole_part3_outcomea3,2448,"Here's your payment, and a little bonus.",这是你的报酬，还有一点奖金。
CURRENT,blackhole_part3_outcomeb1,2448,It was really close.  I can't believe the risk the Captain made you take for that data.  You could easily have been killed.,真的很接近了  我真不敢相信舰长让你冒这么大的险来获取数据  你很可能会被杀死
CURRENT,blackhole_part3_outcomeb2,2448,"Captain, I spent the best part of a decade planning this rescue.  I don't appreciate you risking it all at the crucial moment.  I didn't think you'd take that kind of risk with his life.",舰长，我花了十年的时间来策划这次营救  我不欣赏你在关键时刻冒这个险  我没想到你会拿他的生命冒这种险
CURRENT,blackhole_part3_outcomeb3,2448,Thank you for your efforts. The contract is closed.,感谢您的努力。合同已结束。
CURRENT,blackhole_part3_outcomec1,2448,"Jesus, Marcus! Get the medical team in here now!",天啊，马库斯快叫医疗队过来
CURRENT,blackhole_part3_outcomec2,2448,"What did you do Captain? Why did it take you so long to bring him on board? For what, for some data?",舰长，你做了什么？为什么这么久才带他上船？为了什么？
CURRENT,blackhole_part3_outcomec3,2448,His RAD badge is black.  He's been massively irradiated.  How could you do this to us?  I trusted you with this!,他的 RAD 徽章是黑色的。  他被大规模辐照过  你怎么能这样对我们？  我那么信任你
CURRENT,blackhole_part3_stargateoutcomea2,2448,The data you received is so incomplete that is is rendered virtually useless.  There will be no further bonus from us.,您收到的数据非常不完整，几乎毫无用处。  我们不会再提供任何奖金。
CURRENT,blackhole_part3_stargateoutcomeb2,2448,Our payment has been scaled accordingly with the volume of data received.,我们的付款已根据收到的数据量相应调整。
CURRENT,blackhole_part3_stargateoutcomec2,2448,"We're sorry to hear about the condition of Dr. Marcus Martinez.  In all honesty it is a miracle any rescue was even possible, given the circumstances.",对于马库斯-马丁内斯医生的病情，我们深表遗憾。  老实说，在当时的情况下，能获救简直是个奇迹。
CURRENT,blackhole_part3_stargateoutcomec3,2448,Please accept our payment as a sign of our gratitude. We look forward to continuing to work with you.,请接受我们的付款，以表谢意。我们期待与您继续合作。
CURRENT,blackhole_part3_datarecovered,2448,Stargate Project,星际之门项目
CURRENT,blackhole_part3_datarecovered_percent,2448,*X% Data Recovered,*X恢复数据百分比
CURRENT,blackhole_character_marcus,2448,Marcus Martinez,马库斯-马丁内斯
CURRENT,wolf_part3_title,2448,"A Wolf in Sheep's Clothing, Part 3",披着羊皮的狼，第三部分
CURRENT,wolf_part3_intro1,2448,"We have hatched a plan that we believe will catch the pirate vessel in the act.  We're standing by with a strike force to bring them to justice, and we need your help to bait the trap.",我们已经制定了一个计划，相信能当场抓住这艘海盗船。  我们正准备派遣一支突击队将他们绳之以法，我们需要你们的帮助来诱捕他们。
CURRENT,wolf_part3_intro2,2448,"This is a risky mission, will you help us?",这次任务很危险，你愿意帮助我们吗？
CURRENT,wolf_part3_advertisement1,2448,"Captain, we have hatched a plan that we believe will catch the pirate vessel in the act.",舰长，我们已经制定了一个计划，相信能在海盗船上抓个现行。
CURRENT,wolf_part3_advertisement2,2448,Please come to see us and we will explain the mission objectives.,请来找我们，我们会向您解释任务目标。
CURRENT,wolf_part3_objective_gotoharken,2448,Travel to Commander Harken's ship,前往指挥官哈肯的飞船
CURRENT,wolf_part3_shipname_frigate,2448,UMC Celestial Hammer,联电天锤
CURRENT,wolf_part3_shipname_cargo,2448,UMC Astral Temptress,UMC Astral Temptress
CURRENT,wolf_part3_shipname_cargo_a10,2448,UMC Astral Accident,UMC 星体事故
CURRENT,wolf_part3_shipname_pirate,2448,Pirate Vessel,海盗船
CURRENT,wolf_part3_setup1,2448,"Captain, it's time to hold this pirate vessel to account for all the damage they've done, and all the lives they've taken.",舰长，是时候让这艘海盗船为他们造成的损失和夺走的生命负责了。
CURRENT,wolf_part3_setup2,2448,"The UMC Astral Temptress is the bait in our trap.  It's a long haul commercial freighter that was due to be scrapped.  We want you to take the Astral Temptress and travel through the most remote, unprotected locations in the sector.",UMC Astral Temptress 是我们陷阱中的诱饵。  这是一艘即将报废的长途商业货船。  我们想让你驾驶星际诱惑者号 穿越这个地区最偏远、最不受保护的地方
CURRENT,wolf_part3_setup3,2448,"Look busy, look like you're going somewhere, and bait them out of hiding.  They won't be able to resist such an easy target.",看起来很忙，好像要去什么地方，诱使他们从藏身处出来。  他们不会轻易放过你的。
CURRENT,wolf_part3_setup4,2448,"What they won't realise is you'll be carrying several tons of advanced military grade weapon systems, ready to be installed and activated the moment they come in close.",他们不会意识到的是，你将携带数吨重的先进军用级武器系统，随时准备在他们靠近时安装和启动。
CURRENT,wolf_part3_setup5,2448,"We have one final trick, to buy you some time before the cavalry arrives.  We can reverse the energy field in the ship's FTL drive, and trigger a massive burst of EMP energy.  Enough to disable their FTL and prevent any chance of escape.",我们还有最后一招，在骑兵到来之前给你们争取时间。我们可以逆转飞船超光速驱动中的能量场，并引发大规模的电磁脉冲能量。足以瘫痪他们的超光速引擎，并阻止任何逃跑的机会。
CURRENT,wolf_part3_setup6,2448,"Your own ship will lose power too - but in the calamity that follows, you'll have time to fit your weapon systems and prepare for a tough fight.",你自己的飞船也会失去动力--但在随后的灾难中，你有时间安装武器系统，准备打一场硬仗。
CURRENT,wolf_part3_setup7,2448,You'll have to hold them off for a couple of minutes.  My strike force will perform a combat drop virtually on top of you.  Then the tables will turn in our favour.,你得拖住他们几分钟  我的攻击部队会在你们上方进行战斗空降  然后形势就会对我们有利
CURRENT,wolf_part3_objective_dockastral,2448,Dock with the Astral Temptress and crew the ship [*X/*Y],与 Astral Temptress 号对接并为其配备船员 [*X/*Y]
CURRENT,wolf_part3_objective_jumparound,2448,Jump the Astral Temptress to empty systems until attacked,将 Astral Temptress 跳转到空旷的系统中，直到受到攻击为止
CURRENT,wolf_part3_setup8,2448,Remember - the pirate vessel will not show themselves unless the Astral Temptress is alone and unarmed. Good hunting!,记住--除非 Astral Temptress 独自一人且手无寸铁，否则海盗船是不会现身的。狩猎愉快
CURRENT,wolf_part3_uninstallweapons1,2448,The pirates won't take the bait if they see you armed!,如果海盗看到你有武器，他们就不会上钩！
CURRENT,wolf_part3_uninstallweapons2,2448,Uninstall your weapons before jumping again.,再次跳跃前，请卸载武器。
CURRENT,wolf_part3_otherships1,2448,There are other ships in this system. The pirates won't attack you unless they see the cargo ship alone!,这个系统中还有其他船只。除非海盗看到只有货船，否则他们不会攻击你！
CURRENT,wolf_part3_otherships2,2448,Try avoiding busy systems with colonies or shipyards.,尽量避开有殖民地或造船厂的繁忙系统。
CURRENT,wolf_part3_episodesystem1,2448,We have received intel that this system is too special to risk luring the pirate here.,我们收到情报说，这个系统太特殊了，不能冒险把海盗引到这里来。
CURRENT,wolf_part3_episodesystem2,2448,Try to avoid systems with other important activity.,尽量避免系统与其他重要活动同时进行。
CURRENT,wolf_part3_emptysystem1,2448,This system is exactly the kind where the pirates might attack.,这个系统正是海盗可能发动袭击的地方。
CURRENT,wolf_part3_emptysystem2,2448,"Keep looking busy and travel to another empty system, the pirates must already be on your trail.",继续忙碌，前往另一个空旷的星系，海盗们一定已经在追踪你了。
CURRENT,wolf_part3_ranaway1,2448,We almost had them! Your cooperation is crucial for this operation to go smoothly.,我们差点就抓到他们了！你们的合作对这次行动的顺利进行至关重要。
CURRENT,wolf_part3_ranaway2,2448,"The pirates are probably still on your trail thinking you got scared, jump to an empty system to bait them out again.",海盗们可能还在追踪你，以为你被吓跑了，跳到一个空旷的系统，再次引诱他们出来。
CURRENT,wolf_part3_emp1,2448,We've found them! This is our shot.,我们找到他们了！这是我们的机会。
CURRENT,wolf_part3_emp2,2448,Charge the EMP weapon and get ready to hit them where it really hurts. Let them come in close. Really close.,为电磁脉冲武器充能，准备一击致命。让他们靠近真的很近
CURRENT,wolf_part3_objective_chargeemp,2448,Charge the EMP [*X%],为电磁脉冲充能 [*X%]
